geoid,geoid20,year,denom_total_pop,traffic_impacts,traffic_impacts_pctile
1400000US06037621201,6037621201,2021,6724,681.81,19
1400000US06037433305,6037433305,2021,4582,2723.8899,89
1400000US06037186201,6037186201,2021,3201,996.79999,44
1400000US06037401002,6037401002,2021,3678,322.10001,4
1400000US06037480602,6037480602,2021,5641,1215.3199,59
1400000US06037128602,6037128602,2021,3472,859.76001,32
1400000US06037125501,6037125501,2021,3052,1051.13,48
1400000US06037480601,6037480601,2021,2387,1215.3199,59
1400000US06037208710,6037208710,2021,4858,937.20001,39
1400000US06037461901,6037461901,2021,5051,1285.63,62
1400000US06037431100,6037431100,2021,6758,1560.16,71
1400000US06037601211,6037601211,2021,2880,671.22998,18
1400000US06037480011,6037480011,2021,5466,1006.73,44
1400000US06037401500,6037401500,2021,6691,523.02002,9
1400000US06037701000,6037701000,2021,5936,1132.99,55
1400000US06037302202,6037302202,2021,5510,929.21002,38
1400000US06037701702,6037701702,2021,3437,895.69,35
1400000US06037185204,6037185204,2021,1921,297.38,4
1400000US06037670701,6037670701,2021,6921,1051.54,49
1400000US06037186404,6037186404,2021,2631,739.41998,23
1400000US06037218110,6037218110,2021,3195,1091.16,51
1400000US06037405500,6037405500,2021,6631,1669.0699,73
1400000US06037401202,6037401202,2021,4706,2099.01,80
1400000US06037407101,6037407101,2021,4883,745.06,23
1400000US06037911001,6037911001,2021,3926,269.39001,3
1400000US06037132502,6037132502,2021,3922,1296.05,63
1400000US06037300301,6037300301,2021,6024,386.34,5
1400000US06037403408,6037403408,2021,6512,850.37,32
1400000US06037531701,6037531701,2021,5375,899.94,36
1400000US06037271600,6037271600,2021,4811,3143.95,93
1400000US06037404901,6037404901,2021,5700,1285.17,62
1400000US06037302004,6037302004,2021,4151,1386.35,66
1400000US06037535802,6037535802,2021,6600,694.15002,19
1400000US06037408303,6037408303,2021,4222,1470.1899,69
1400000US06037552200,6037552200,2021,5686,1647.8199,72
1400000US06037108203,6037108203,2021,2671,1940.45,77
1400000US06037460601,6037460601,2021,6466,861.84003,33
1400000US06037265522,6037265522,2021,3070,2073.6399,80
1400000US06037534406,6037534406,2021,5159,1228.9,60
1400000US06037265521,6037265521,2021,1593,2073.6399,80
1400000US06037108204,6037108204,2021,2788,1940.45,77
1400000US06037482521,6037482521,2021,5842,473.57001,7
1400000US06037265523,6037265523,2021,2231,3332.6599,95
1400000US06037265524,6037265524,2021,2826,3332.6599,95
1400000US06037408137,6037408137,2021,4277,893.28998,35
1400000US06037503301,6037503301,2021,3374,953.90997,40
1400000US06037106408,6037106408,2021,3667,1734.36,73
1400000US06037121102,6037121102,2021,2479,992.59998,43
1400000US06037204910,6037204910,2021,3341,3824.6599,97
1400000US06037137502,6037137502,2021,4549,2748.0801,89
1400000US06037432201,6037432201,2021,4702,751.23999,24
1400000US06037551501,6037551501,2021,4644,884.21002,34
1400000US06037920118,6037920118,2021,5774,2367.8701,84
1400000US06037408003,6037408003,2021,4421,311.29001,4
1400000US06037481401,6037481401,2021,6267,873.34003,33
1400000US06037301702,6037301702,2021,5835,2208.6799,82
1400000US06037125502,6037125502,2021,3488,2046.83,80
1400000US06037550901,6037550901,2021,4141,1153.12,56
1400000US06037134002,6037134002,2021,3665,1373.96,65
1400000US06037103101,6037103101,2021,2428,140.81,2
1400000US06037480302,6037480302,2021,4672,510.38,9
1400000US06037480002,6037480002,2021,3701,645.17999,16
1400000US06037199120,6037199120,2021,4511,899.67999,36
1400000US06037402705,6037402705,2021,3254,246.99001,3
1400000US06037192410,6037192410,2021,3700,1111.22,53
1400000US06037501803,6037501803,2021,4427,1106.7,53
1400000US06037109800,6037109800,2021,5534,1567.98,71
1400000US06037139303,6037139303,2021,4260,3650.3501,97
1400000US06037575002,6037575002,2021,4843,1154.12,56
1400000US06037194500,6037194500,2021,2019,1445.79,68
1400000US06037480102,6037480102,2021,4487,760.78003,24
1400000US06037199801,6037199801,2021,3088,2114.0701,81
1400000US06037574100,6037574100,2021,5014,755.08002,24
1400000US06037192700,6037192700,2021,3449,2499.95,86
1400000US06037224310,6037224310,2021,2422,1250.23,60
1400000US06037269500,6037269500,2021,3797,585.25,12
1400000US06037199802,6037199802,2021,2740,2114.0701,81
1400000US06037274100,6037274100,2021,4838,1472.95,69
1400000US06037400206,6037400206,2021,4854,1879.9,76
1400000US06037702900,6037702900,2021,9852,1199.9399,58
1400000US06037650001,6037650001,2021,5805,916.22998,37
1400000US06037650903,6037650903,2021,3596,1121.23,53
1400000US06037650904,6037650904,2021,3173,1121.23,53
1400000US06037481800,6037481800,2021,2558,582.94,12
1400000US06037532102,6037532102,2021,3936,1020.99,45
1400000US06037603004,6037603004,2021,1549,900.19,36
1400000US06037651101,6037651101,2021,5036,1258.21,61
1400000US06037408503,6037408503,2021,5964,590.10999,12
1400000US06037920329,6037920329,2021,7152,1415.35,67
1400000US06037201302,6037201302,2021,4341,665.71997,17
1400000US06037800202,6037800202,2021,6065,938.88,39
1400000US06037702300,6037702300,2021,6839,1342.13,64
1400000US06037125404,6037125404,2021,2864,973.87,42
1400000US06037215102,6037215102,2021,3059,1417.66,67
1400000US06037311300,6037311300,2021,3896,1057.5699,49
1400000US06037125403,6037125403,2021,2102,973.87,42
1400000US06037405600,6037405600,2021,5553,1960.83,78
1400000US06037216401,6037216401,2021,3772,1602,71
1400000US06037980036,6037980036,2021,8671,1960.22,78
1400000US06037534700,6037534700,2021,4435,934.5,39
1400000US06037504001,6037504001,2021,5860,817.66998,29
1400000US06037500900,6037500900,2021,6954,1247.28,60
1400000US06037195903,6037195903,2021,2008,2792.8701,90
1400000US06037127910,6037127910,2021,5097,1071.45,50
1400000US06037104203,6037104203,2021,5441,1482.04,69
1400000US06037603600,6037603600,2021,4258,884.46002,34
1400000US06037117201,6037117201,2021,5191,2615.01,88
1400000US06037670326,6037670326,2021,3613,938.59003,39
1400000US06037550802,6037550802,2021,3350,1416.17,67
1400000US06037550801,6037550801,2021,4046,1416.17,67
1400000US06037113211,6037113211,2021,4109,2025.03,79
1400000US06037463000,6037463000,2021,2665,1458.01,68
1400000US06037294110,6037294110,2021,4129,1016.6,45
1400000US06037530007,6037530007,2021,6575,1273.91,62
1400000US06037134907,6037134907,2021,4783,1231.39,60
1400000US06037533901,6037533901,2021,6320,781.71997,26
1400000US06037134906,6037134906,2021,2136,1231.39,60
1400000US06037540102,6037540102,2021,6905,2401.8601,85
1400000US06037183221,6037183221,2021,3522,829.23999,30
1400000US06037401203,6037401203,2021,5224,1929.48,77
1400000US06037550601,6037550601,2021,5960,2943.78,92
1400000US06037620802,6037620802,2021,4063,1349.74,64
1400000US06037480101,6037480101,2021,3731,753.45001,24
1400000US06037504200,6037504200,2021,7606,1045.26,48
1400000US06037620801,6037620801,2021,3771,1349.74,64
1400000US06037189802,6037189802,2021,1675,1295.25,62
1400000US06037430803,6037430803,2021,5397,309.81,4
1400000US06037189801,6037189801,2021,2158,1295.25,62
1400000US06037300800,6037300800,2021,7280,1665.42,73
1400000US06037502303,6037502303,2021,8692,1971.21,78
1400000US06037602003,6037602003,2021,4760,1523.53,70
1400000US06037535701,6037535701,2021,5237,623.97998,15
1400000US06037501802,6037501802,2021,3311,1135.17,55
1400000US06037102103,6037102103,2021,1763,2493.6399,86
1400000US06037431800,6037431800,2021,5193,523.71997,9
1400000US06037503601,6037503601,2021,4151,967.84998,41
1400000US06037275605,6037275605,2021,4867,1547.11,70
1400000US06037403722,6037403722,2021,5628,752.20001,24
1400000US06037276101,6037276101,2021,1907,3305.03,94
1400000US06037276102,6037276102,2021,3832,3305.03,94
1400000US06037275604,6037275604,2021,7232,1547.11,70
1400000US06037407301,6037407301,2021,4949,529.92999,10
1400000US06037503401,6037503401,2021,6582,982.27002,42
1400000US06037920111,6037920111,2021,2710,878.82001,34
1400000US06037210010,6037210010,2021,3561,2512.8601,86
1400000US06037481203,6037481203,2021,6065,895.41998,35
1400000US06037117510,6037117510,2021,3687,1291.58,62
1400000US06037123520,6037123520,2021,2816,1034.15,47
1400000US06037101221,6037101221,2021,3455,687.29999,19
1400000US06037700901,6037700901,2021,3600,1317.65,63
1400000US06037101222,6037101222,2021,2892,687.29999,19
1400000US06037670407,6037670407,2021,6269,798.46002,28
1400000US06037273300,6037273300,2021,2915,654.13,16
1400000US06037217101,6037217101,2021,2743,931.21997,38
1400000US06037217102,6037217102,2021,3476,931.21997,38
1400000US06037123901,6037123901,2021,4696,2012.72,79
1400000US06037267504,6037267504,2021,3384,1077.72,50
1400000US06037267503,6037267503,2021,2609,1077.72,50
1400000US06037208401,6037208401,2021,4765,1156.59,56
1400000US06037302301,6037302301,2021,3985,946.72998,40
1400000US06037123204,6037123204,2021,3129,1099.9301,52
1400000US06037572202,6037572202,2021,3614,744.40997,23
1400000US06037402200,6037402200,2021,7105,1835.9301,75
1400000US06037297601,6037297601,2021,2877,309.35999,4
1400000US06037920106,6037920106,2021,3642,1312.51,63
1400000US06037276606,6037276606,2021,2618,875.78998,33
1400000US06037276605,6037276605,2021,2871,875.78998,33
1400000US06037533108,6037533108,2021,5158,946.66998,40
1400000US06037543601,6037543601,2021,3781,2056.3201,80
1400000US06037433307,6037433307,2021,3131,3355.95,95
1400000US06037190402,6037190402,2021,2372,1197.22,58
1400000US06037407202,6037407202,2021,3839,662.20001,17
1400000US06037407201,6037407201,2021,3071,662.20001,17
1400000US06037212620,6037212620,2021,4087,1153.5699,56
1400000US06037265420,6037265420,2021,1838,2377.1399,84
1400000US06037265701,6037265701,2021,3225,1421.45,67
1400000US06037407502,6037407502,2021,4170,435.17999,6
1400000US06037265702,6037265702,2021,1411,1421.45,67
1400000US06037101122,6037101122,2021,3405,165.74001,2
1400000US06037920047,6037920047,2021,5710,2163.28,81
1400000US06037400205,6037400205,2021,3403,1135.7,55
1400000US06037301204,6037301204,2021,5284,828.20001,30
1400000US06037920046,6037920046,2021,4608,2163.28,81
1400000US06037137501,6037137501,2021,4915,3650.02,97
1400000US06037573700,6037573700,2021,5009,712.56,21
1400000US06037111204,6037111204,2021,6114,1638.83,72
1400000US06037502500,6037502500,2021,4274,1267.54,62
1400000US06037533402,6037533402,2021,4240,708.03003,20
1400000US06037113303,6037113303,2021,4191,857.59998,32
1400000US06037432801,6037432801,2021,2797,1992.6,79
1400000US06037572600,6037572600,2021,5357,1862.24,76
1400000US06037400304,6037400304,2021,7788,274.01999,3
1400000US06037531502,6037531502,2021,3397,2642.9299,88
1400000US06037404100,6037404100,2021,6277,2167.4299,82
1400000US06037141102,6037141102,2021,3074,2578.4199,87
1400000US06037217001,6037217001,2021,2724,752.34003,24
1400000US06037651302,6037651302,2021,6204,683.97998,19
1400000US06037403327,6037403327,2021,6136,2886.79,91
1400000US06037533204,6037533204,2021,5055,943.91998,40
1400000US06037195902,6037195902,2021,1864,1333.17,64
1400000US06037402504,6037402504,2021,2784,374,5
1400000US06037432601,6037432601,2021,7210,1045,48
1400000US06037482522,6037482522,2021,4478,2698.6899,89
1400000US06037106010,6037106010,2021,3093,1191.41,58
1400000US06037402503,6037402503,2021,4055,374,5
1400000US06037113231,6037113231,2021,2303,411.51001,6
1400000US06037554514,6037554514,2021,4700,2312.73,83
1400000US06037113234,6037113234,2021,4823,1053.71,49
1400000US06037262303,6037262303,2021,3038,1135.67,55
1400000US06037500800,6037500800,2021,5460,940.98999,39
1400000US06037194101,6037194101,2021,3277,1103.79,52
1400000US06037135205,6037135205,2021,4414,609.5,14
1400000US06037408504,6037408504,2021,5193,2648.21,88
1400000US06037301000,6037301000,2021,5230,2192.9199,82
1400000US06037135204,6037135204,2021,3101,609.5,14
1400000US06037212305,6037212305,2021,3025,967.98999,41
1400000US06037188100,6037188100,2021,3918,3049.22,93
1400000US06037194200,6037194200,2021,3524,1919.3,77
1400000US06037212420,6037212420,2021,3517,939.44,39
1400000US06037550101,6037550101,2021,3192,1710.22,73
1400000US06037920020,6037920020,2021,6572,581.87,12
1400000US06037408302,6037408302,2021,4005,3546.3201,96
1400000US06037503702,6037503702,2021,5332,866.66998,33
1400000US06037278102,6037278102,2021,3088,909.78003,37
1400000US06037650701,6037650701,2021,2529,1329.03,64
1400000US06037577300,6037577300,2021,5431,745.32001,23
1400000US06037302201,6037302201,2021,4019,935.04999,39
1400000US06037276000,6037276000,2021,5657,2785.1101,90
1400000US06037404600,6037404600,2021,1463,2007.0699,79
1400000US06037194300,6037194300,2021,3262,1492.33,69
1400000US06037119340,6037119340,2021,4264,1131.46,55
1400000US06037128802,6037128802,2021,4670,1243.65,60
1400000US06037532303,6037532303,2021,4599,1620.98,72
1400000US06037544002,6037544002,2021,4155,3067.03,93
1400000US06037131600,6037131600,2021,5336,1077.9399,50
1400000US06037267202,6037267202,2021,3426,3019.98,92
1400000US06037204410,6037204410,2021,2575,3567.99,96
1400000US06037530901,6037530901,2021,3684,384.07001,5
1400000US06037267201,6037267201,2021,3569,3019.98,92
1400000US06037620602,6037620602,2021,5040,1285.63,62
1400000US06037800103,6037800103,2021,2528,656.01001,16
1400000US06037273404,6037273404,2021,929,647.91998,16
1400000US06037294520,6037294520,2021,3710,654.87,16
1400000US06037273403,6037273403,2021,1712,647.91998,16
1400000US06037430502,6037430502,2021,6902,279.39001,3
1400000US06037800104,6037800104,2021,4685,656.01001,16
1400000US06037550902,6037550902,2021,5803,1210.64,59
1400000US06037403317,6037403317,2021,5021,2046.74,80
1400000US06037430101,6037430101,2021,5382,1738.6899,74
1400000US06037403319,6037403319,2021,4046,3114.1599,93
1400000US06037461501,6037461501,2021,3971,677.90002,18
1400000US06037203720,6037203720,2021,4072,875.34998,33
1400000US06037433306,6037433306,2021,3136,2841.0801,91
1400000US06037214903,6037214903,2021,1419,894.79999,35
1400000US06037406903,6037406903,2021,8357,633.47998,15
1400000US06037408138,6037408138,2021,5376,968.5,41
1400000US06037101220,6037101220,2021,3702,821.67999,29
1400000US06037407501,6037407501,2021,4257,408.62,6
1400000US06037214904,6037214904,2021,1831,894.79999,35
1400000US06037107020,6037107020,2021,5317,539.88,10
1400000US06037431300,6037431300,2021,2689,505.84,8
1400000US06037910214,6037910214,2021,6033,816.85999,29
1400000US06037403403,6037403403,2021,4966,1036.39,47
1400000US06037651402,6037651402,2021,6236,1131.3199,55
1400000US06037137104,6037137104,2021,2754,3293.03,94
1400000US06037214000,6037214000,2021,4277,1407.65,67
1400000US06037141700,6037141700,2021,3161,732.38,22
1400000US06037211701,6037211701,2021,2596,1228.33,60
1400000US06037134423,6037134423,2021,3539,380.39001,5
1400000US06037401902,6037401902,2021,6223,647.52002,16
1400000US06037310800,6037310800,2021,5314,1435.72,68
1400000US06037297002,6037297002,2021,2968,429.89999,6
1400000US06037404703,6037404703,2021,3033,4410.0298,99
1400000US06037430102,6037430102,2021,4684,552,10
1400000US06037143602,6037143602,2021,4769,1192.01,58
1400000US06037432402,6037432402,2021,6938,838.65997,31
1400000US06037239502,6037239502,2021,4016,580.21997,12
1400000US06037297001,6037297001,2021,2647,428.78,6
1400000US06037543606,6037543606,2021,3241,2131.6299,81
1400000US06037543605,6037543605,2021,4623,2131.6299,81
1400000US06037264304,6037264304,2021,2692,1092.09,51
1400000US06037135111,6037135111,2021,3313,1047.95,48
1400000US06037264303,6037264303,2021,2860,1092.09,51
1400000US06037531201,6037531201,2021,5530,2745.8501,89
1400000US06037530102,6037530102,2021,4862,977.85999,42
1400000US06037462700,6037462700,2021,5413,2466.46,85
1400000US06037104124,6037104124,2021,3875,2415.4199,85
1400000US06037910210,6037910210,2021,7239,573.46002,11
1400000US06037601001,6037601001,2021,2381,833.44,30
1400000US06037702400,6037702400,2021,4367,1193.22,58
1400000US06037500202,6037500202,2021,4988,1331.9399,64
1400000US06037211910,6037211910,2021,4371,1122.39,54
1400000US06037650901,6037650901,2021,5366,1027.4,46
1400000US06037143801,6037143801,2021,3167,1805.87,75
1400000US06037143802,6037143802,2021,2577,1805.87,75
1400000US06037532500,6037532500,2021,4195,801.63,28
1400000US06037104821,6037104821,2021,3551,596.59998,13
1400000US06037123700,6037123700,2021,4435,1376.77,66
1400000US06037213402,6037213402,2021,4857,1342.15,64
1400000US06037572001,6037572001,2021,6524,700.29999,20
1400000US06037191410,6037191410,2021,4646,902.27002,36
1400000US06037207902,6037207902,2021,5550,570.42999,11
1400000US06037120106,6037120106,2021,4763,1438.4399,68
1400000US06037207901,6037207901,2021,1612,570.42999,11
1400000US06037219800,6037219800,2021,2861,3753.3899,97
1400000US06037980016,6037980016,2021,295,2153.96,81
1400000US06037670002,6037670002,2021,3939,1016.56,45
1400000US06037541802,6037541802,2021,5343,4232.6001,99
1400000US06037218600,6037218600,2021,3148,4180.9902,99
1400000US06037293306,6037293306,2021,2385,994.79999,43
1400000US06037106020,6037106020,2021,5420,1037.53,47
1400000US06037195803,6037195803,2021,2634,1453.78,68
